station,date,time,prec,metp,wv2
6069,12/06/2015,14,0,20.4,null
6069,12/06/2015,15,0,20.9,null
6069,12/06/2015,16,0,21.1,null
6069,12/06/2015,17,0,21,null
6069,12/06/2015,18,0,20.6,null
6069,12/06/2015,19,0,19.4,null
6069,12/06/2015,20,0,17.6,null
6069,12/06/2015,21,0,15.3,null
6069,12/06/2015,22,0,13.4,null
6069,12/06/2015,23,0,12.2,null
6069,13/06/2015,0,0,11.1,null
6069,13/06/2015,1,0,9.9,null
6069,13/06/2015,2,0,8.7,null
6069,13/06/2015,3,0,8.1,null
6069,13/06/2015,4,0,8.1,null
6069,13/06/2015,5,0,9.6,null
6069,13/06/2015,6,0,12.6,null
6069,13/06/2015,7,0,14,null
6069,13/06/2015,8,0,15.7,null
6069,13/06/2015,9,0,15.4,null
6069,13/06/2015,10,0,16.3,null
6069,13/06/2015,11,0.1,16.2,null
6069,13/06/2015,12,0,15.8,null
6069,13/06/2015,13,0.5,15,null
6069,13/06/2015,14,0,15.2,null
6069,13/06/2015,15,0,15.8,null
6069,13/06/2015,16,0,15.7,null
6069,13/06/2015,17,2.7,15,null
6069,13/06/2015,18,2,13.6,null
6069,13/06/2015,19,1.8,12.8,null
6069,13/06/2015,20,0.5,11.4,null
6069,13/06/2015,21,0.3,10.5,null
6069,13/06/2015,22,0.4,10.8,null
6069,13/06/2015,23,0.1,10.6,null
6069,14/06/2015,0,0,10.7,null
6069,14/06/2015,1,0,10.5,null
6069,14/06/2015,2,0,10,null
6069,14/06/2015,3,0,8.9,null
6069,14/06/2015,4,0,8.6,null
6069,14/06/2015,5,0,9.1,null
6069,14/06/2015,6,0,9.8,null
6069,14/06/2015,7,0,10.4,null
6069,14/06/2015,8,0,10.6,null
6069,14/06/2015,9,0,11.1,null
6069,14/06/2015,10,0,11.5,null
6069,14/06/2015,11,0,11.1,null
6069,14/06/2015,12,0,11.4,null
6069,14/06/2015,13,0,11.5,null
6069,14/06/2015,14,0,12.1,null
6069,14/06/2015,15,0,11.7,null
6069,14/06/2015,16,0,11.2,null
6069,14/06/2015,17,0,10.9,null
6069,14/06/2015,18,0,10.1,null
6069,14/06/2015,19,0,9.5,null
6069,14/06/2015,20,0,8.9,null
6069,14/06/2015,21,0,8.1,null
6069,14/06/2015,22,0,7.7,null
6069,14/06/2015,23,0,7.7,null
6069,15/06/2015,0,0,7.1,null
6069,15/06/2015,1,0,7,null
6069,15/06/2015,2,0,7,null
6069,15/06/2015,3,0,6.9,null
6069,15/06/2015,4,0,7.1,null
6069,15/06/2015,5,0,8,null
6069,15/06/2015,6,0,9.2,null
6069,15/06/2015,7,0,10,null
6069,15/06/2015,8,0,10.8,null
6069,15/06/2015,9,0,10.9,null
6069,15/06/2015,10,0,11.6,null
6069,15/06/2015,11,0,12.1,null
6069,15/06/2015,12,0,12,null
6069,15/06/2015,13,0,11.8,null
6069,15/06/2015,14,0,11.6,null
6069,15/06/2015,15,0,11.2,null
6069,15/06/2015,16,0,11,null
6069,15/06/2015,17,0,10.8,null
6069,15/06/2015,18,0,10.5,null
6069,15/06/2015,19,0,10,null
6069,15/06/2015,20,0,9.7,null
6069,15/06/2015,21,0,9.1,null
6069,15/06/2015,22,0,8.6,null
6069,15/06/2015,23,0,7.9,null
6069,16/06/2015,0,0,7.7,null
6069,16/06/2015,1,0,8,null
6069,16/06/2015,2,0,8.3,null
6069,16/06/2015,3,0,8.5,null
6069,16/06/2015,4,0,8.6,null
6069,16/06/2015,5,0,8.9,null
6069,16/06/2015,6,0,9.5,null
6069,16/06/2015,7,0,9.7,null
6069,16/06/2015,8,0,10.1,null
6069,16/06/2015,9,0,10.6,null
6069,16/06/2015,10,0,11.8,null
6069,16/06/2015,11,0,12.4,null
6069,16/06/2015,12,0,12.8,null
6069,16/06/2015,13,0,13.1,null
6069,16/06/2015,14,0,13.5,null
6069,16/06/2015,15,0,14,null
6069,16/06/2015,16,0,14,null
6069,16/06/2015,17,0,13.2,null
6069,16/06/2015,18,0,12.5,null
6069,16/06/2015,19,0,11.3,null
6069,16/06/2015,20,0,9.8,null
6069,16/06/2015,21,0,9.1,null
6069,16/06/2015,22,0,9,null
6069,16/06/2015,23,0,9,null
6069,17/06/2015,0,0,8.3,null
6069,17/06/2015,1,0,7.4,null
6069,17/06/2015,2,0,6.9,null
6069,17/06/2015,3,0,6.7,null
6069,17/06/2015,4,0,6.8,null
6069,17/06/2015,5,0,7.8,null
6069,17/06/2015,6,0,8.7,null
6069,17/06/2015,7,0.1,10.1,null
6069,17/06/2015,8,0.1,10.5,null
6069,17/06/2015,9,1.9,10.3,null
6069,17/06/2015,10,1.6,10.4,null
6069,17/06/2015,11,0.9,10.8,null
6069,17/06/2015,12,0.7,11.6,null
6069,17/06/2015,13,1.6,11.8,null
6069,17/06/2015,14,2.8,12,null
6069,17/06/2015,15,2,12.2,null
6069,17/06/2015,16,1,12.6,null
6069,17/06/2015,17,0.1,12.6,null
6069,17/06/2015,18,0,12.5,null
6069,17/06/2015,19,0,12,null
6069,17/06/2015,20,0,11.7,null
6069,17/06/2015,21,0,11.6,null
6069,17/06/2015,22,0,11.4,null
6069,17/06/2015,23,0,11.1,null
6069,18/06/2015,0,0,10.9,null
6069,18/06/2015,1,0,10.6,null
6069,18/06/2015,2,0,10.3,null
6069,18/06/2015,3,0.3,10.4,null
6069,18/06/2015,4,0.4,10.5,null
6069,18/06/2015,5,0,10.4,null
6069,18/06/2015,6,0,10.4,null
6069,18/06/2015,7,0,10.6,null
6069,18/06/2015,8,0,10.5,null
6069,18/06/2015,9,0.6,10.7,null
6069,18/06/2015,10,0.8,10.8,null
6069,18/06/2015,11,0,11.6,null
6069,18/06/2015,12,0,11.4,null
6069,18/06/2015,13,0.1,11.7,null
6069,18/06/2015,14,0.1,11.8,null
6069,18/06/2015,15,0,12.2,null
6069,18/06/2015,16,0,11.4,null
6069,18/06/2015,17,0,11.6,null
6069,18/06/2015,18,0,11.2,null
6069,18/06/2015,19,0,10.9,null
6069,18/06/2015,20,0,10.7,null
6069,18/06/2015,21,0,10.5,null
6069,18/06/2015,22,0,10.4,null
6069,18/06/2015,23,0,10.4,null
6069,19/06/2015,0,0,10.4,null
6069,19/06/2015,1,0,10.4,null
6069,19/06/2015,2,0,10.3,null
6069,19/06/2015,3,0,10.3,null
6069,19/06/2015,4,0,10.4,null
6069,19/06/2015,5,0.8,10.4,null
6069,19/06/2015,6,0,10.5,null
6069,19/06/2015,7,0.8,10.7,null
6069,19/06/2015,8,0.3,11.4,null
6069,19/06/2015,9,0,12.4,null
6069,19/06/2015,10,0,13.3,null
6069,19/06/2015,11,0,14.8,null
6069,19/06/2015,12,0,15.4,null
6069,19/06/2015,13,0,15.1,null
6069,19/06/2015,14,0,14.6,null
6069,19/06/2015,15,0,15.5,null
6069,19/06/2015,16,0,15.9,null
6069,19/06/2015,17,0,15.5,null
6069,19/06/2015,18,0,15,null
6069,19/06/2015,19,0,14.3,null
6069,19/06/2015,20,0,13,null
6069,19/06/2015,21,0,11.2,null
6069,19/06/2015,22,0,10,null
6069,19/06/2015,23,0,9.2,null
6069,20/06/2015,0,0,9.9,null
6069,20/06/2015,1,0,10.1,null
6069,20/06/2015,2,0,10.1,null
6069,20/06/2015,3,0,10.2,null
6069,20/06/2015,4,0,10.4,null
6069,20/06/2015,5,0,10.6,null
6069,20/06/2015,6,0,10.7,null
6069,20/06/2015,7,0,11.3,null
6069,20/06/2015,8,0,12.2,null
6069,20/06/2015,9,0,13,null
6069,20/06/2015,10,0,13.2,null
6069,20/06/2015,11,0,14.3,null
6069,20/06/2015,12,0,15.4,null
6069,20/06/2015,13,0,15.4,null
6069,20/06/2015,14,0,15.5,null
6069,20/06/2015,15,0,15.3,null
6069,20/06/2015,16,0,14.8,null
6069,20/06/2015,17,0,13.6,null
6069,20/06/2015,18,0,12.5,null
6069,20/06/2015,19,0,11.7,null
6069,20/06/2015,20,0,11.1,null
6069,20/06/2015,21,0,10.6,null
6069,20/06/2015,22,0,10.3,null
6069,20/06/2015,23,0,10.2,null
6069,21/06/2015,0,0,10.1,null
6069,21/06/2015,1,0,9.9,null
6069,21/06/2015,2,0,9.5,null
6069,21/06/2015,3,0,9.5,null
6069,21/06/2015,4,0,9.6,null
6069,21/06/2015,5,0,9.7,null
6069,21/06/2015,6,0,10.2,null
6069,21/06/2015,7,0,10.5,null
6069,21/06/2015,8,0,11,null
6069,21/06/2015,9,0,11.6,null
6069,21/06/2015,10,0,12.2,null
6069,21/06/2015,11,0,13,null
6069,21/06/2015,12,0,13.6,null
6069,21/06/2015,13,0,13.9,null
6069,21/06/2015,14,0,13.8,null
6069,21/06/2015,15,0,14.3,null
6069,21/06/2015,16,0,14.4,null
6069,21/06/2015,17,0,14.6,null
6069,21/06/2015,18,0,14.6,null
6069,21/06/2015,19,0,14.1,null
6069,21/06/2015,20,0,13,null
6069,21/06/2015,21,0,12.2,null
6069,21/06/2015,22,0,11.8,null
6069,21/06/2015,23,0,11.7,null
6069,22/06/2015,0,2.1,11.3,null
6069,22/06/2015,1,1.3,11,null
6069,22/06/2015,2,1.1,10.9,null
6069,22/06/2015,3,0.1,10.8,null
6069,22/06/2015,4,0.3,10.9,null
6069,22/06/2015,5,0.9,10.9,null
6069,22/06/2015,6,2.9,11.1,null
6069,22/06/2015,7,1.4,11.4,null
6069,22/06/2015,8,3.2,11.3,null
6069,22/06/2015,9,1.7,11.3,null
6069,22/06/2015,10,2.9,11.6,null
6069,22/06/2015,11,7.2,11.6,null
6069,22/06/2015,12,17.8,10.2,null
6069,22/06/2015,13,3.6,10.4,null
6069,22/06/2015,14,0,11.2,null
6069,22/06/2015,15,0,11.7,null
6069,22/06/2015,16,0,11.8,null
6069,22/06/2015,17,0,11.3,null
6069,22/06/2015,18,0,11,null
6069,22/06/2015,19,0,10.3,null
6069,22/06/2015,20,0,9.6,null
6069,22/06/2015,21,0,9.8,null
6069,22/06/2015,22,0,10,null
6069,22/06/2015,23,0,9.6,null
6069,23/06/2015,0,0,9.1,null
6069,23/06/2015,1,0,8.2,null
6069,23/06/2015,2,0,8.1,null
6069,23/06/2015,3,0,8.5,null
6069,23/06/2015,4,0,7.4,null
6069,23/06/2015,5,0,7,null
6069,23/06/2015,6,0,7.5,null
6069,23/06/2015,7,0,8.7,null
6069,23/06/2015,8,0,9.6,null
6069,23/06/2015,9,0,11.3,null
6069,23/06/2015,10,0,14.2,null
6069,23/06/2015,11,0,15.7,null
6069,23/06/2015,12,0,16.7,null
6069,23/06/2015,13,0,16.9,null
6069,23/06/2015,14,0,17.5,null
6069,23/06/2015,15,0,17.7,null
6069,23/06/2015,16,0,17.6,null
6069,23/06/2015,17,0,17.5,null
6069,23/06/2015,18,0,17,null
6069,23/06/2015,19,0,15.6,null
6069,23/06/2015,20,0,13.4,null
6069,23/06/2015,21,0,11.8,null
6069,23/06/2015,22,0,11.1,null
6069,23/06/2015,23,0,10.9,null
6069,24/06/2015,0,0,10.6,null
6069,24/06/2015,1,0,10.6,null
6069,24/06/2015,2,0,10.5,null
6069,24/06/2015,3,0,10.3,null
6069,24/06/2015,4,0,10.1,null
6069,24/06/2015,5,0,10.2,null
6069,24/06/2015,6,0,10,null
6069,24/06/2015,7,0,10.2,null
6069,24/06/2015,8,0,10.5,null
6069,24/06/2015,9,0,11,null
6069,24/06/2015,10,0,10.9,null
6069,24/06/2015,11,0,11,null
6069,24/06/2015,12,0,11,null
6069,24/06/2015,13,0,11,null
6069,24/06/2015,14,0,11,null
6069,24/06/2015,15,0,11.3,null
6069,24/06/2015,16,0,11.5,null
6069,24/06/2015,17,0,11.4,null
6069,24/06/2015,18,0,11,null
6069,24/06/2015,19,0,10.5,null
6069,24/06/2015,20,0,10.2,null
6069,24/06/2015,21,0,9.8,null
6069,24/06/2015,22,0,9.2,null
6069,24/06/2015,23,0,8.5,null
6069,25/06/2015,0,0,8.5,null
6069,25/06/2015,1,0,8.7,null
6069,25/06/2015,2,0,8.5,null
6069,25/06/2015,3,0,8.5,null
6069,25/06/2015,4,0,8.3,null
6069,25/06/2015,5,0,9.4,null
6069,25/06/2015,6,0,10.4,null
6069,25/06/2015,7,0,11.5,null
6069,25/06/2015,8,0,11.9,null
6069,25/06/2015,9,0,12.6,null
6069,25/06/2015,10,0,12.4,null
6069,25/06/2015,11,0,11.9,null
6069,25/06/2015,12,0,11.7,null
6069,25/06/2015,13,0,12.4,null
6069,25/06/2015,14,0,13,null
6069,25/06/2015,15,0,12.8,null
6069,25/06/2015,16,0,12.7,null
6069,25/06/2015,17,0,12.6,null
6069,25/06/2015,18,0,12.4,null
6069,25/06/2015,19,0,12.1,null
6069,25/06/2015,20,0,10.7,null
6069,25/06/2015,21,0,9.7,null
6069,25/06/2015,22,0,8.8,null
6069,25/06/2015,23,0,8.4,null
6069,26/06/2015,0,0,8.6,null
6069,26/06/2015,1,0,8.6,null
6069,26/06/2015,2,0,8.2,null
6069,26/06/2015,3,0,8.2,null
6069,26/06/2015,4,0,8.6,null
6069,26/06/2015,5,0,9.3,null
6069,26/06/2015,6,0,10.4,null
6069,26/06/2015,7,0,11.8,null
6069,26/06/2015,8,0,12.8,null
6069,26/06/2015,9,0,13.7,null
6069,26/06/2015,10,0,14.1,null
6069,26/06/2015,11,0,14.8,null
6069,26/06/2015,12,0,14.4,null
6069,26/06/2015,13,0,14,null
6069,26/06/2015,14,0,14.3,null
6069,26/06/2015,15,0,15.3,null
6069,26/06/2015,16,0,15.9,null
6069,26/06/2015,17,0,15.7,null
6069,26/06/2015,18,0,15.7,null
6069,26/06/2015,19,0,15.3,null
6069,26/06/2015,20,0.3,14.5,null
6069,26/06/2015,21,0.2,13.8,null
6069,26/06/2015,22,0,13.5,null
6069,26/06/2015,23,0.3,13.2,null
6069,27/06/2015,0,0,13.1,null
6069,27/06/2015,1,0.3,12.9,null
6069,27/06/2015,2,0.3,12.6,null
6069,27/06/2015,3,0.1,12.4,null
6069,27/06/2015,4,0,12.4,null
6069,27/06/2015,5,0,12.6,null
6069,27/06/2015,6,0,13,null
6069,27/06/2015,7,0,13.4,null
6069,27/06/2015,8,0,14.2,null
6069,27/06/2015,9,0,15.4,null
6069,27/06/2015,10,0,16.8,null
6069,27/06/2015,11,0,17.9,null
6069,27/06/2015,12,0,18.3,null
6069,27/06/2015,13,18.6,16.9,null
6069,27/06/2015,14,0.1,16.5,null
6069,27/06/2015,15,0,17.6,null
6069,27/06/2015,16,0.5,18.4,null
6069,27/06/2015,17,1.5,16.7,null
6069,27/06/2015,18,0,15.8,null
6069,27/06/2015,19,0,13.2,null
6069,27/06/2015,20,0,12.7,null
6069,27/06/2015,21,0,12.3,null
6069,27/06/2015,22,0,11.9,null
6069,27/06/2015,23,0,11.7,null
6069,28/06/2015,0,0,11.6,null
6069,28/06/2015,1,0,11.6,null
6069,28/06/2015,2,0,11.5,null
6069,28/06/2015,3,0,11.6,null
6069,28/06/2015,4,0,11.6,null
6069,28/06/2015,5,0,11.8,null
6069,28/06/2015,6,0,12.1,null
6069,28/06/2015,7,0,12.2,null
6069,28/06/2015,8,0,12.3,null
6069,28/06/2015,9,0,12.4,null
6069,28/06/2015,10,0,12.8,null
6069,28/06/2015,11,0,14.9,null
6069,28/06/2015,12,0,17.2,null
6069,28/06/2015,13,0,18.6,null
6069,28/06/2015,14,0,19.1,null
6069,28/06/2015,15,0,18.7,null
6069,28/06/2015,16,0,18.2,null
6069,28/06/2015,17,0,17.4,null
6069,28/06/2015,18,0,16.6,null
6069,28/06/2015,19,0.6,14.9,null
6069,28/06/2015,20,2.1,13.8,null
6069,28/06/2015,21,1.6,13.6,null
6069,28/06/2015,22,0.6,13.5,null
6069,28/06/2015,23,0.1,13.3,null
6069,29/06/2015,0,0,13.1,null
6069,29/06/2015,1,0.1,13.2,null
6069,29/06/2015,2,0,13.3,null
6069,29/06/2015,3,0,13.4,null
6069,29/06/2015,4,0.1,13.4,null
6069,29/06/2015,5,0,13.4,null
6069,29/06/2015,6,0,13.9,null
6069,29/06/2015,7,0,14.3,null
6069,29/06/2015,8,0,15,null
6069,29/06/2015,9,0,16.2,null
6069,29/06/2015,10,0,17.5,null
6069,29/06/2015,11,0,18.1,null
6069,29/06/2015,12,0,19,null
6069,29/06/2015,13,0,19.4,null
6069,29/06/2015,14,0,18.1,null
6069,29/06/2015,15,0,16.8,null
6069,29/06/2015,16,0,16.9,null
6069,29/06/2015,17,0,15.2,null
6069,29/06/2015,18,0,14.1,null
6069,29/06/2015,19,0,13.7,null
6069,29/06/2015,20,0,13.6,null
6069,29/06/2015,21,0,13,null
6069,29/06/2015,22,0,12.5,null
6069,29/06/2015,23,0,11.7,null
6069,30/06/2015,0,0,11.1,null
6069,30/06/2015,1,0,10.8,null
6069,30/06/2015,2,0,10.5,null
6069,30/06/2015,3,0,11.3,null
6069,30/06/2015,4,0,11.7,null
6069,30/06/2015,5,0,11.8,null
6069,30/06/2015,6,0,12.1,null
6069,30/06/2015,7,0,13.6,null
6069,30/06/2015,8,0,15.2,null
6069,30/06/2015,9,0,16.1,null
6069,30/06/2015,10,0,16.5,null
6069,30/06/2015,11,0,17.2,null
6069,30/06/2015,12,0,17.8,null
6069,30/06/2015,13,0,18.2,null
6069,30/06/2015,14,0,17.9,null
6069,30/06/2015,15,0,18,null
6069,30/06/2015,16,0,18.5,null
6069,30/06/2015,17,0,18.7,null
6069,30/06/2015,18,0,18.2,null
6069,30/06/2015,19,0,17.5,null
6069,30/06/2015,20,0,16.5,null
6069,30/06/2015,21,0,14.9,null
6069,30/06/2015,22,0,13.7,null
6069,30/06/2015,23,0,12.8,null
6069,01/07/2015,0,0,12.2,null
6069,01/07/2015,1,0,11.7,null
6069,01/07/2015,2,0,10.9,null
6069,01/07/2015,3,0,10,null
6069,01/07/2015,4,0,9.7,null
6069,01/07/2015,5,0,11.8,null
6069,01/07/2015,6,0,14,null
6069,01/07/2015,7,0,15.4,null
6069,01/07/2015,8,0,17.2,null
6069,01/07/2015,9,0,18.9,null
6069,01/07/2015,10,0,20.3,null
6069,01/07/2015,11,0,21.2,null
6069,01/07/2015,12,0,22.2,null
6069,01/07/2015,13,0,22.8,null
6069,01/07/2015,14,0,23.1,null
6069,01/07/2015,15,0,23.1,null
6069,01/07/2015,16,0,22.7,null
6069,01/07/2015,17,0,22.1,null
6069,01/07/2015,18,0,21.5,null
6069,01/07/2015,19,0,20.5,null
6069,01/07/2015,20,0,18.8,null
6069,01/07/2015,21,0,17,null
6069,01/07/2015,22,0,15.8,null
6069,01/07/2015,23,0,15.3,null
6069,02/07/2015,0,0,15.3,null
6069,02/07/2015,1,0,15.1,null
6069,02/07/2015,2,0,14.8,null
6069,02/07/2015,3,0,14.5,null
6069,02/07/2015,4,0,14.5,null
6069,02/07/2015,5,0,15.2,null
6069,02/07/2015,6,0,16.6,null
6069,02/07/2015,7,0,18.6,null
6069,02/07/2015,8,0,20.5,null
6069,02/07/2015,9,0,22.2,null
6069,02/07/2015,10,0,22.9,null
6069,02/07/2015,11,0,23.2,null
6069,02/07/2015,12,0,23.9,null
6069,02/07/2015,13,0,24.4,null
6069,02/07/2015,14,0,24.5,null
6069,02/07/2015,15,0,24.5,null
6069,02/07/2015,16,0,23.9,null
6069,02/07/2015,17,0,23.3,null
6069,02/07/2015,18,0,22.4,null
6069,02/07/2015,19,0,21.3,null
6069,02/07/2015,20,0,19.8,null
6069,02/07/2015,21,0,18.3,null
6069,02/07/2015,22,0,17.1,null
6069,02/07/2015,23,0,16.3,null
6069,03/07/2015,0,0,15.9,null
6069,03/07/2015,1,0,15.6,null
6069,03/07/2015,2,0,15.6,null
6069,03/07/2015,3,0,15.7,null
6069,03/07/2015,4,0,15.6,null
6069,03/07/2015,5,0,16.5,null
6069,03/07/2015,6,0,17.9,null
6069,03/07/2015,7,0,19.6,null
6069,03/07/2015,8,0,20.7,null
6069,03/07/2015,9,0,21.8,null
6069,03/07/2015,10,0,22,null
6069,03/07/2015,11,0,21.9,null
6069,03/07/2015,12,0,23,null
6069,03/07/2015,13,0,25,null
6069,03/07/2015,14,0,26,null
6069,03/07/2015,15,0,26.5,null
6069,03/07/2015,16,0,27.3,null
6069,03/07/2015,17,0,27,null
6069,03/07/2015,18,0,24.9,null
6069,03/07/2015,19,0,22.6,null
6069,03/07/2015,20,0,20.4,null
6069,03/07/2015,21,0,18.3,null
6069,03/07/2015,22,0,17,null
6069,03/07/2015,23,0,16.3,null
6069,04/07/2015,0,0,16.2,null
6069,04/07/2015,1,0,16.2,null
6069,04/07/2015,2,0,15.3,null
6069,04/07/2015,3,0,14.8,null
6069,04/07/2015,4,0,14.1,null
6069,04/07/2015,5,0,14.2,null
6069,04/07/2015,6,0,14.6,null
6069,04/07/2015,7,0,17.2,null
6069,04/07/2015,8,0,20.8,null
6069,04/07/2015,9,0,22.9,null
6069,04/07/2015,10,0,24.1,null
6069,04/07/2015,11,0,24.7,null
6069,04/07/2015,12,0,25.7,null
6069,04/07/2015,13,0,25.9,null
6069,04/07/2015,14,0,26.5,null
6069,04/07/2015,15,0,27.3,null
6069,04/07/2015,16,0,26.7,null
6069,04/07/2015,17,0,26,null
6069,04/07/2015,18,0,25.1,null
6069,04/07/2015,19,0,23.7,null
6069,04/07/2015,20,0,23,null
6069,04/07/2015,21,0,21.8,null
6069,04/07/2015,22,0,20.6,null
6069,04/07/2015,23,0,19.5,null
6069,05/07/2015,0,0,18.9,null
6069,05/07/2015,1,0,18.6,null
6069,05/07/2015,2,0,17.8,null
6069,05/07/2015,3,0,17.5,null
6069,05/07/2015,4,0,17.7,null
6069,05/07/2015,5,0,18.2,null
6069,05/07/2015,6,0,19.1,null
6069,05/07/2015,7,0,19.8,null
6069,05/07/2015,8,0,19.4,null
6069,05/07/2015,9,0,18.4,null
6069,05/07/2015,10,0,18.3,null
6069,05/07/2015,11,0,18.7,null
6069,05/07/2015,12,0,19.6,null
6069,05/07/2015,13,0,20.8,null
6069,05/07/2015,14,0,21.9,null
6069,05/07/2015,15,0,22.6,null
6069,05/07/2015,16,0,22.7,null
6069,05/07/2015,17,0,21.3,null
6069,05/07/2015,18,0,20.8,null
6069,05/07/2015,19,0,20.3,null
6069,05/07/2015,20,0,19.7,null
6069,05/07/2015,21,0.8,19.5,null
6069,05/07/2015,22,0,19.1,null
6069,05/07/2015,23,0,18.4,null
6069,06/07/2015,0,0.1,19.1,null
6069,06/07/2015,1,0,19.6,null
6069,06/07/2015,2,0,18,null
6069,06/07/2015,3,0,16.3,null
6069,06/07/2015,4,0,15.6,null
6069,06/07/2015,5,0,15.4,null
6069,06/07/2015,6,0,15.5,null
6069,06/07/2015,7,0,15.5,null
6069,06/07/2015,8,0.2,15,null
6069,06/07/2015,9,0,13.9,null
6069,06/07/2015,10,0,15.1,null
6069,06/07/2015,11,0,16.1,null
6069,06/07/2015,12,0,16.8,null
6069,06/07/2015,13,0,17.7,null
6069,06/07/2015,14,0,18,null
6069,06/07/2015,15,0,17.8,null
6069,06/07/2015,16,0,16.9,null
6069,06/07/2015,17,0,16.2,null
6069,06/07/2015,18,0,15.4,null
6069,06/07/2015,19,0,14.9,null
6069,06/07/2015,20,0,14.4,null
6069,06/07/2015,21,0,14.2,null
6069,06/07/2015,22,0,13.8,null
6069,06/07/2015,23,0,13.4,null
6069,07/07/2015,0,0,13.2,null
6069,07/07/2015,1,0,12.9,null
6069,07/07/2015,2,0,12.9,null
6069,07/07/2015,3,0,13.1,null
6069,07/07/2015,4,0,13.1,null
6069,07/07/2015,5,0,13.3,null
6069,07/07/2015,6,0,14,null
6069,07/07/2015,7,0,14.6,null
6069,07/07/2015,8,0,15.4,null
6069,07/07/2015,9,0,16.2,null
6069,07/07/2015,10,0,17.5,null
6069,07/07/2015,11,0,19,null
6069,07/07/2015,12,0,19.8,null
6069,07/07/2015,13,0,21.2,null
6069,07/07/2015,14,0,22.1,null
6069,07/07/2015,15,0,22.6,null
6069,07/07/2015,16,0,21.5,null
6069,07/07/2015,17,0.1,18.7,null
6069,07/07/2015,18,0.3,16.1,null
6069,07/07/2015,19,0,16.1,null
6069,07/07/2015,20,1.7,16.2,null
6069,07/07/2015,21,0.3,16.1,null
6069,07/07/2015,22,0,15.9,null
6069,07/07/2015,23,0,16,null
6069,08/07/2015,0,0,15.9,null
6069,08/07/2015,1,0,15.6,null
6069,08/07/2015,2,0,15,null
6069,08/07/2015,3,1.1,14.7,null
6069,08/07/2015,4,0,13.7,null
6069,08/07/2015,5,0,13.5,null
6069,08/07/2015,6,0,14,null
6069,08/07/2015,7,0,14.8,null
6069,08/07/2015,8,0.1,15.2,null
6069,08/07/2015,9,0,15.8,null
6069,08/07/2015,10,0.4,15.1,null
6069,08/07/2015,11,2.3,14.4,null
6069,08/07/2015,12,0.4,14.6,null
6069,08/07/2015,13,0.3,14,null
6069,08/07/2015,14,0.5,13.6,null
6069,08/07/2015,15,0.2,13.8,null
6069,08/07/2015,16,0,15.2,null
6069,08/07/2015,17,0,15.6,null
6069,08/07/2015,18,2.8,14.7,null
6069,08/07/2015,19,0.2,13.4,null
6069,08/07/2015,20,0,12.4,null
6069,08/07/2015,21,0,11.9,null
6069,08/07/2015,22,0,11.5,null
6069,08/07/2015,23,0.1,11.2,null
6069,09/07/2015,0,0,11.1,null
6069,09/07/2015,1,0,10.9,null
6069,09/07/2015,2,0,10.9,null
6069,09/07/2015,3,0.2,10.6,null
6069,09/07/2015,4,0,10.4,null
6069,09/07/2015,5,0.5,10.1,null
6069,09/07/2015,6,1.5,10.2,null
6069,09/07/2015,7,1.3,10.4,null
6069,09/07/2015,8,1.7,10.8,null
6069,09/07/2015,9,0.5,11.3,null
6069,09/07/2015,10,0,11.9,null
6069,09/07/2015,11,0,12.7,null
6069,09/07/2015,12,0,13.2,null
6069,09/07/2015,13,0,14,null
6069,09/07/2015,14,0,12.9,null
6069,09/07/2015,15,0,12.7,null
6069,09/07/2015,16,0,12.9,null
6069,09/07/2015,17,0,12.8,null
6069,09/07/2015,18,0,12.4,null
6069,09/07/2015,19,0,11.9,null
6069,09/07/2015,20,0,11.3,null
6069,09/07/2015,21,0,10.8,null
6069,09/07/2015,22,0,10.7,null
6069,09/07/2015,23,0,10.4,null
6069,10/07/2015,0,0,10.2,null
6069,10/07/2015,1,0,10,null
6069,10/07/2015,2,0,10,null
6069,10/07/2015,3,0,9.9,null
6069,10/07/2015,4,0,9.9,null
6069,10/07/2015,5,0,10.1,null
6069,10/07/2015,6,0,10.7,null
6069,10/07/2015,7,0,11.3,null
6069,10/07/2015,8,0,11.6,null
6069,10/07/2015,9,0,12.3,null
6069,10/07/2015,10,0,12.5,null
6069,10/07/2015,11,0,12.8,null
6069,10/07/2015,12,0,12.8,null
6069,10/07/2015,13,0,13,null
6069,10/07/2015,14,0,13.7,null
6069,10/07/2015,15,0,13.5,null
6069,10/07/2015,16,0,13.6,null
6069,10/07/2015,17,0,13.3,null
6069,10/07/2015,18,0,13.1,null
6069,10/07/2015,19,0,12.3,null
6069,10/07/2015,20,0,11.4,null
6069,10/07/2015,21,0,10.2,null
6069,10/07/2015,22,0,9.3,null
6069,10/07/2015,23,0,8.6,null
6069,11/07/2015,0,0,7.9,null
6069,11/07/2015,1,0,7.8,null
6069,11/07/2015,2,0,7.5,null
6069,11/07/2015,3,0,7.2,null
6069,11/07/2015,4,0,7.4,null
6069,11/07/2015,5,0,8.4,null
6069,11/07/2015,6,0,10.1,null
6069,11/07/2015,7,0,12.1,null
6069,11/07/2015,8,0,13.7,null
6069,11/07/2015,9,0,14.6,null
6069,11/07/2015,10,0,16,null
6069,11/07/2015,11,0,16.9,null
6069,11/07/2015,12,0,17.4,null
6069,11/07/2015,13,0,18,null
6069,11/07/2015,14,0.1,16.1,null
6069,11/07/2015,15,0,15.8,null
